onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.528	8.052	6.528	4	10.528	4.052	1	4.052	322	56
24.046	7.946	24.046	4	28.046	3.946	1	3.946	154	66
41.581	10.566	41.581	4	45.581	6.566	1	6.566	336	55
58.133	9.65	58.133	4	62.133	5.65	1	5.65	364	54
75.167	11.13	75.167	5	80.168	6.13	1	6.13	224	59
92.202	8.874	92.202	4	96.203	4.874	1	4.874	182	63
108.754	5.563	108.754	3	111.754	2.563	1	2.563	238	60
125.305	10.199	125.305	5	130.306	5.199	1	5.199	168	64
141.857	10.382	141.857	5	146.858	5.382	1	5.382	70	66
158.392	9.063	158.392	5	163.392	4.063	1	4.063	112	64
175.427	7.821	175.427	4	179.427	3.821	1	3.821	294	56
191.978	7.493	191.978	3	194.979	4.493	1	4.493	266	57
208.997	8.655	208.997	5	213.997	3.655	1	3.655	84	67
226.532	7.925	226.532	4	230.532	3.925	1	3.925	280	57
243.567	6.841	243.567	3	246.567	3.841	1	3.841	196	64
261.102	5.919	261.102	3	264.102	2.919	1	2.919	42	69
278.637	5.04	278.637	4	282.637	1.04	1	1.04	14	73
295.672	9.049	295.672	3	298.672	6.049	1	6.049	126	64
313.207	9.31	313.207	3	316.207	6.31	1	6.31	308	57
330.241	9.029	330.241	3	333.242	6.029	1	6.029	56	70
347.776	7.508	347.776	3	350.777	4.508	1	4.508	350	55
364.328	7.764	364.328	5	369.328	2.764	1	2.764	210	63
381.863	12.451	381.863	5	386.864	7.451	1	7.451	252	58
398.398	7.923	398.398	5	403.398	2.923	1	2.923	140	63
415.933	6.463	415.933	5	420.933	1.463	1	1.463	28	71
432.484	5.356	432.484	3	435.485	2.356	1	2.356	98	67
