onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.537	8.286	6.537	4	10.538	4.286	1	4.286	168	63
23.572	6.602	23.572	4	27.572	2.602	1	2.602	70	70
40.607	7.381	40.607	4	44.607	3.381	1	3.381	112	66
58.142	9.538	58.142	3	61.142	6.538	1	6.538	238	59
75.677	5.519	75.677	3	78.677	2.519	1	2.519	224	60
92.712	7.924	92.712	4	96.712	3.924	1	3.924	350	52
110.247	6.653	110.247	5	115.247	1.653	1	1.653	28	71
126.782	4.749	126.782	3	129.782	1.749	1	1.749	56	68
144.317	5.713	144.317	3	147.317	2.713	1	2.713	182	63
161.852	9.408	161.852	5	166.852	4.408	1	4.408	84	67
178.403	6.992	178.403	4	182.404	2.992	1	2.992	210	60
194.955	6.444	194.955	3	197.955	3.444	1	3.444	322	55
211.99	8.549	211.99	3	214.99	5.549	1	5.549	364	51
228.541	6.628	228.541	4	232.542	2.628	1	2.628	42	71
245.076	5.875	245.076	3	248.077	2.875	1	2.875	154	63
262.111	7.667	262.111	5	267.112	2.667	1	2.667	98	65
279.646	7.809	279.646	5	284.647	2.809	1	2.809	336	56
296.198	7.796	296.198	4	300.198	3.796	1	3.796	294	58
313.233	8.129	313.233	5	318.233	3.129	1	3.129	280	60
329.784	10.119	329.784	5	334.785	5.119	1	5.119	308	57
346.336	5.319	346.336	3	349.337	2.319	1	2.319	266	61
363.871	8.64	363.871	5	368.871	3.64	1	3.64	126	63
380.422	5.108	380.422	4	384.423	1.108	1	1.108	14	73
397.457	5.983	397.457	3	400.458	2.983	1	2.983	252	59
414.976	11.041	414.976	5	419.976	6.041	1	6.041	140	64
432.511	11.34	432.511	5	437.511	6.34	1	6.34	196	63
