onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.523	8.936	6.523	5	11.524	3.936	1	3.936	238	60
23.558	8.219	23.558	3	26.558	5.219	1	5.219	294	55
40.11	10.758	40.11	4	44.11	6.758	1	6.758	322	55
56.661	9.789	56.661	4	60.661	5.789	1	5.789	182	60
73.213	14.181	73.213	5	78.213	9.181	1	9.181	308	55
90.231	8.36	90.231	3	93.231	5.36	1	5.36	28	75
107.266	8.391	107.266	3	110.266	5.391	1	5.391	98	70
124.301	11.727	124.301	5	129.301	6.727	1	6.727	336	55
141.819	9.701	141.819	4	145.82	5.701	1	5.701	224	60
158.371	12.858	158.371	5	163.371	7.858	1	7.858	140	60
174.922	9.696	174.922	4	178.923	5.696	1	5.696	112	65
191.457	12.085	191.457	5	196.458	7.085	1	7.085	196	55
208.992	11.406	208.992	4	212.993	7.406	1	7.406	280	65
226.527	13	226.527	3	229.527	10	0	9.778	70	66
244.045	9.683	244.045	5	249.046	4.683	1	4.683	210	60
260.58	11.405	260.58	5	265.581	6.405	1	6.405	56	70
278.115	9.622	278.115	3	281.116	6.622	1	6.622	350	50
294.65	5.162	294.65	3	297.65	2.162	1	2.162	42	70
311.685	13	311.685	3	314.685	10	0	8.588	126	63
329.203	15	329.203	5	334.204	10	0	9.858	154	59
346.722	10.314	346.722	4	350.722	6.314	1	6.314	266	56
363.273	4.345	363.273	3	366.274	1.345	1	1.345	14	75
380.808	13.395	380.808	5	385.809	8.395	1	8.395	168	60
397.827	10.728	397.827	4	401.827	6.728	1	6.728	364	50
415.362	9.128	415.362	3	418.362	6.128	1	6.128	84	62
432.397	10.283	432.397	4	436.397	6.283	1	6.283	252	60
