onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.04	7.188	6.04	4	10.04	3.188	1	3.188	28	54
23.575	8.807	23.575	3	26.575	5.807	1	5.807	280	19
40.126	9.845	40.126	5	45.127	4.845	1	4.845	168	20
56.678	11.484	56.678	4	60.678	7.484	1	7.484	266	18
73.713	9.663	73.713	5	78.713	4.663	1	4.663	42	44
90.264	9.677	90.264	4	94.265	5.677	1	5.677	84	27
106.816	11.017	106.816	3	109.816	8.017	1	8.017	336	15
124.351	10.577	124.351	5	129.351	5.577	1	5.577	140	21
140.902	9.301	140.902	4	144.903	5.301	1	5.301	238	19
158.421	8.9	158.421	3	161.421	5.9	1	5.9	364	14
175.956	10.578	175.956	5	180.956	5.578	1	5.578	210	18
193.491	9.446	193.491	5	198.491	4.446	1	4.446	56	33
210.526	8.712	210.526	4	214.526	4.712	1	4.712	98	25
227.561	7.277	227.561	5	232.561	2.277	1	2.277	14	63
244.112	10.837	244.112	4	248.112	6.837	1	6.837	308	16
261.647	10.769	261.647	4	265.647	6.769	1	6.769	294	16
279.182	8.429	279.182	3	282.182	5.429	1	5.429	112	22
296.217	9.317	296.217	3	299.217	6.317	1	6.317	196	18
313.252	10.304	313.252	5	318.252	5.304	1	5.304	350	16
330.287	10.775	330.287	5	335.287	5.775	1	5.775	182	21
347.822	11.925	347.822	5	352.822	6.925	1	6.925	252	18
364.84	10.976	364.84	4	368.841	6.976	1	6.976	322	14
381.392	7.122	381.392	3	384.392	4.122	1	4.122	70	34
397.943	10.047	397.943	3	400.944	7.047	1	7.047	224	16
415.478	9.38	415.478	3	418.479	6.38	1	6.38	154	20
432.513	8.383	432.513	3	435.513	5.383	1	5.383	126	21
