onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.531	8.685	6.531	4	10.531	4.685	1	4.685	336	41
24.066	6.738	24.066	3	27.066	3.738	1	3.738	322	43
41.601	6.085	41.601	5	46.601	1.085	1	1.085	28	72
59.136	8.315	59.136	5	64.136	3.315	1	3.315	140	61
75.687	7.004	75.687	3	78.687	4.004	1	4.004	350	40
92.722	9.231	92.722	5	97.723	4.231	1	4.231	112	64
110.257	7.255	110.257	4	114.257	3.255	1	3.255	154	60
126.809	10.48	126.809	3	129.809	7.48	1	7.48	308	44
143.844	9.004	143.844	5	148.844	4.004	1	4.004	280	47
160.879	6.506	160.879	3	163.879	3.506	1	3.506	364	39
177.43	5.701	177.43	4	181.43	1.701	1	1.701	42	71
194.965	7.129	194.965	5	199.966	2.129	1	2.129	98	65
211.517	6.211	211.517	5	216.517	1.211	1	1.211	56	69
229.052	7.247	229.052	5	234.052	2.247	1	2.247	84	67
245.603	7.039	245.603	4	249.604	3.039	1	3.039	238	51
262.638	5.242	262.638	3	265.638	2.242	1	2.242	196	55
279.19	8.099	279.19	5	284.19	3.099	1	3.099	224	53
295.741	4.459	295.741	3	298.742	1.459	1	1.459	14	74
312.76	6.294	312.76	4	316.76	2.294	1	2.294	210	54
330.295	7.992	330.295	5	335.295	2.992	1	2.992	168	58
347.829	4.551	347.829	3	350.83	1.551	1	1.551	70	68
365.365	6.998	365.365	4	369.365	2.998	1	2.998	126	62
382.399	7.46	382.399	3	385.4	4.46	1	4.46	294	46
398.951	8.058	398.951	4	402.951	4.058	1	4.058	252	50
415.503	6.939	415.503	4	419.503	2.939	1	2.939	266	48
432.537	9.287	432.537	3	435.538	6.287	1	6.287	182	57
