onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.039	11.655	7.039	5	12.039	6.655	1	6.655	154	55
23.59	10.577	23.59	5	28.591	5.577	1	5.577	336	40
40.142	9.71	40.142	3	43.142	6.71	1	6.71	182	60
57.177	8.344	57.177	3	60.177	5.344	1	5.344	210	50
74.212	9.196	74.212	4	78.212	5.196	1	5.196	126	60
91.247	6.741	91.247	3	94.247	3.741	1	3.741	252	47
107.798	8.641	107.798	3	110.798	5.641	1	5.641	322	40
124.35	7.208	124.35	4	128.35	3.208	1	3.208	70	65
141.385	7.728	141.385	5	146.385	2.728	1	2.728	98	60
158.92	11.314	158.92	4	162.92	7.314	1	7.314	350	38
175.471	6.449	175.471	4	179.472	2.449	1	2.449	56	70
193.006	9.618	193.006	4	197.007	5.618	1	5.618	238	50
210.541	7.628	210.541	5	215.542	2.628	1	2.628	14	74
228.076	11.787	228.076	3	231.076	8.787	1	8.787	308	45
245.094	10.155	245.094	3	248.095	7.155	1	7.155	224	45
261.646	9.788	261.646	5	266.646	4.788	1	4.788	196	55
279.181	9.36	279.181	3	282.181	6.36	1	6.36	294	42
296.733	6.526	296.733	3	299.733	3.526	1	3.526	42	70
313.768	9.225	313.768	5	318.768	4.225	1	4.225	364	38
330.319	9.609	330.319	4	334.32	5.609	1	5.609	280	50
347.854	10.487	347.854	5	352.855	5.487	1	5.487	168	53
364.889	11.121	364.889	5	369.89	6.121	1	6.121	140	55
382.424	10.265	382.424	4	386.424	6.265	1	6.265	266	45
398.976	7.108	398.976	3	401.976	4.108	1	4.108	28	74
416.011	10.313	416.011	5	421.011	5.313	1	5.313	84	67
432.562	9.133	432.562	4	436.563	5.133	1	5.133	112	64
