onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.043	9.079	6.043	3	9.044	6.079	1	6.079	196	43
23.578	12.657	23.578	5	28.579	7.657	1	7.657	84	52
40.613	10.078	40.613	4	44.614	6.078	1	6.078	112	48
58.131	11.894	58.131	5	63.132	6.894	1	6.894	336	36
75.15	11.615	75.15	4	79.15	7.615	1	7.615	210	40
92.685	10.91	92.685	5	97.685	5.91	1	5.91	168	43
109.236	11.614	109.236	3	112.237	8.614	1	8.614	322	35
126.255	12.01	126.255	4	130.255	8.01	1	8.01	70	59
143.29	10.156	143.29	4	147.29	6.156	1	6.156	126	50
159.824	9.578	159.824	3	162.825	6.578	1	6.578	238	40
176.359	11.16	176.359	3	179.36	8.16	1	8.16	224	40
193.894	14.947	193.894	5	198.895	9.947	1	9.947	182	43
210.429	12.812	210.429	3	213.429	9.812	1	9.812	280	38
227.464	10.538	227.464	4	231.464	6.538	1	6.538	266	38
244.999	8.289	244.999	5	250	3.289	1	3.289	56	60
261.551	8.772	261.551	3	264.551	5.772	1	5.772	28	65
278.102	9.091	278.102	3	281.103	6.091	1	6.091	14	68
295.137	13.451	295.137	4	299.138	9.451	1	9.451	98	53
312.672	11.987	312.672	5	317.673	6.987	1	6.987	154	48
330.19	12.401	330.19	5	335.191	7.401	1	7.401	364	30
347.209	11.192	347.209	4	351.209	7.192	1	7.192	42	62
363.76	9.309	363.76	3	366.761	6.309	1	6.309	252	40
381.295	11.02	381.295	5	386.296	6.02	1	6.02	294	39
398.83	8.343	398.83	5	403.831	3.343	1	3.343	308	40
415.865	9.839	415.865	4	419.866	5.839	1	5.839	140	47
432.417	13	432.417	3	435.417	10	0	9.805	350	30
