onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.043	11.323	6.043	4	10.051	7.323	1	7.323	252	61
22.595	5.222	22.595	3	25.601	2.222	1	2.222	28	72
39.148	4.885	39.148	3	42.154	1.885	1	1.885	56	71
56.675	11.453	56.675	3	59.681	8.453	1	8.453	98	67
74.203	11.425	74.203	5	79.213	6.425	1	6.425	336	55
90.756	11.449	90.756	3	93.762	8.449	1	8.449	210	59
107.789	10.45	107.789	3	110.795	7.45	1	7.45	280	54
124.342	10.449	124.342	5	129.352	5.449	1	5.449	364	52
141.87	10.661	141.87	4	145.877	6.661	1	6.661	140	62
158.903	11.729	158.903	4	162.911	7.729	1	7.729	168	57
175.936	7.512	175.936	3	178.942	4.512	1	4.512	350	50
193.464	10.305	193.464	4	197.472	6.305	1	6.305	112	63
210.498	12.878	210.498	5	215.508	7.878	1	7.878	266	56
227.05	11.418	227.05	4	231.058	7.418	1	7.418	154	62
243.603	10.334	243.603	3	246.609	7.334	1	7.334	42	72
260.636	7.238	260.636	3	263.642	4.238	1	4.238	196	59
278.164	11.389	278.164	4	282.172	7.389	1	7.389	308	53
295.692	7.051	295.692	5	300.702	2.051	1	2.051	84	69
312.725	14	312.725	4	316.733	10	0	9.296	294	54
329.759	10.281	329.759	3	332.765	7.281	1	7.281	182	62
347.286	8.558	347.286	5	352.296	3.558	1	3.558	126	64
364.814	14.291	364.814	5	369.824	9.291	1	9.291	14	73
381.367	12.936	381.367	5	386.377	7.936	1	7.936	224	57
398.4	12.896	398.4	5	403.41	7.896	1	7.896	322	53
414.953	15	414.953	5	419.962	10	0	9.22	238	59
432.48	8.456	432.48	4	436.488	4.456	1	4.456	70	69
