onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.042	15	6.042	5	11.052	10	0	7.555	224	63
24.705	8.04	24.705	5	29.715	3.04	1	3.04	14	75
41.738	10.865	41.738	3	44.744	7.865	1	7.865	182	71
58.772	10.547	58.772	3	61.778	7.547	1	7.547	280	62
75.324	6.132	75.324	3	78.33	3.132	1	3.132	28	75
92.357	13	92.357	3	95.363	10	0	9.108	350	54
109.885	14	109.885	4	113.893	10	0	5.768	308	59
128.174	5.324	128.174	3	131.18	2.324	1	2.324	98	74
144.726	13.975	144.726	5	149.736	8.975	1	8.975	364	55
162.254	12.022	162.254	5	167.264	7.022	1	7.022	126	72
178.806	6.22	178.806	3	181.812	3.22	1	3.22	56	75
195.359	14	195.359	4	199.367	10	0	5.136	252	64
212.886	10.007	212.886	5	217.896	5.007	1	5.007	336	54
229.92	5.311	229.92	3	232.926	2.311	1	2.311	196	70
247.447	8.098	247.447	4	251.455	4.098	1	4.098	112	73
264.975	8.77	264.975	5	269.985	3.77	1	3.77	84	75
281.527	15	281.527	5	286.537	10	0	9.408	238	65
298.08	11.895	298.08	4	302.088	7.895	1	7.895	154	71
315.607	9.308	315.607	4	319.615	5.308	1	5.308	70	75
332.641	10.242	332.641	4	336.649	6.242	1	6.242	294	61
349.674	11.611	349.674	5	354.684	6.611	1	6.611	322	58
366.226	8.078	366.226	3	369.232	5.078	1	5.078	42	75
383.754	14	383.754	4	387.762	10	0	8.045	140	71
400.306	11.63	400.306	3	403.312	8.63	1	8.63	210	70
417.34	15	417.34	5	422.349	10	0	9.526	266	64
434.373	10.952	434.373	4	438.381	6.952	1	6.952	168	71
