onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.02	14	7.02	4	11.027	10	0	9.115	350	40
24.547	11.861	24.547	5	29.557	6.861	1	6.861	140	57
42.075	13.464	42.075	5	47.085	8.464	1	8.464	196	55
59.108	14	59.108	4	63.116	10	0	6.33	70	73
75.661	10.767	75.661	5	80.67	5.767	1	5.767	364	55
93.188	13	93.188	3	96.194	10	0	5.084	112	70
109.741	13.545	109.741	4	113.748	9.545	1	9.545	238	65
126.293	14.211	126.293	5	131.303	9.211	1	9.211	266	65
142.845	9.791	142.845	5	147.855	4.791	1	4.791	224	68
159.879	7.698	159.879	3	162.884	4.698	1	4.698	126	70
176.912	11.851	176.912	3	179.918	8.851	1	8.851	154	69
193.464	6.407	193.464	4	197.472	2.407	1	2.407	84	75
210.498	12.299	210.498	5	215.507	7.299	1	7.299	322	58
227.05	13	227.05	3	230.056	10	0	9.286	280	63
244.578	14.383	244.578	5	249.587	9.383	1	9.383	336	54
261.13	14	261.13	4	265.138	10	0	7.726	182	72
278.658	12.447	278.658	3	281.663	9.447	1	9.447	252	64
295.691	5.532	295.691	3	298.697	2.532	1	2.532	14	75
312.243	9.104	312.243	5	317.253	4.104	1	4.104	56	75
328.796	11.822	328.796	3	331.801	8.822	1	8.822	210	60
346.323	9.724	346.323	3	349.329	6.724	1	6.724	294	59
363.851	9.247	363.851	4	367.859	5.247	1	5.247	98	74
380.884	15	380.884	5	385.894	10	0	9.818	308	55
398.412	7.246	398.412	4	402.42	3.246	1	3.246	42	75
415.445	6.247	415.445	3	418.451	3.247	1	3.247	28	75
432.478	9.914	432.478	4	436.486	5.914	1	5.914	168	72
