onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.054	15	6.054	5	11.064	10	0	9.397	364	15
22.606	15	22.606	5	27.616	10	0	8.088	224	21
39.159	14	39.159	4	43.166	10	0	8.571	84	40
56.192	13	56.192	3	59.198	10	0	9.986	154	27
73.225	13	73.225	3	76.231	10	0	1.301	14	70
90.258	15	90.258	5	95.268	10	0	9.246	322	24
107.786	15	107.786	5	112.796	10	0	9.209	140	35
125.314	15	125.314	5	130.323	10	0	8.766	336	16
142.841	14	142.841	4	146.849	10	0	8.48	350	14
159.875	14	159.875	4	163.882	10	0	6.797	70	51
177.402	13	177.402	3	180.408	10	0	7.374	252	20
193.955	14	193.955	4	197.962	10	0	7.684	238	20
210.988	13	210.988	3	213.994	10	0	6.401	126	42
227.54	15	227.54	5	232.55	10	0	6.456	56	45
244.093	15	244.093	5	249.102	10	0	8.487	266	20
261.62	14	261.62	4	265.628	10	0	9.939	98	38
279.148	13	279.148	3	282.154	10	0	8.439	112	35
295.7	14	295.7	4	299.708	10	0	8.608	182	30
312.734	15	312.734	5	317.743	10	0	9.769	308	28
330.261	13	330.261	3	333.267	10	0	7.172	294	20
347.789	14	347.789	4	351.797	10	0	8.826	42	54
364.341	13	364.341	3	367.347	10	0	8.561	280	19
381.374	13	381.374	3	384.38	10	0	4.412	28	69
398.902	15	398.902	5	403.912	10	0	5.585	196	22
415.454	13	415.454	3	418.46	10	0	9.912	210	20
432.488	14	432.488	4	436.496	10	0	8.692	168	21
