onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.023	8.408	7.023	4	11.023	4.408	1	4.408	336	38
24.058	5.921	24.058	3	27.058	2.921	1	2.921	210	45
41.092	9.549	41.092	5	46.093	4.549	1	4.549	308	34
58.611	6.726	58.611	4	62.611	2.726	1	2.726	112	57
75.162	8.734	75.162	4	79.163	4.734	1	4.734	252	39
91.714	4.938	91.714	3	94.714	1.938	1	1.938	42	67
109.249	10.721	109.249	4	113.249	6.721	1	6.721	56	60
126.784	12.353	126.784	5	131.784	7.353	1	7.353	98	57
143.335	8.515	143.335	3	146.336	5.515	1	5.515	28	70
159.887	12.011	159.887	5	164.887	7.011	1	7.011	364	30
176.922	12.904	176.922	3	179.922	9.904	1	9.904	140	50
193.957	7.535	193.957	3	196.957	4.535	1	4.535	224	43
211.492	8.486	211.492	5	216.492	3.486	1	3.486	126	55
228.527	10.946	228.527	5	233.527	5.946	1	5.946	266	42
245.078	8.038	245.078	4	249.079	4.038	1	4.038	280	43
262.597	5.866	262.597	3	265.597	2.866	1	2.866	70	65
280.132	7.394	280.132	3	283.132	4.394	1	4.394	168	51
296.683	10.662	296.683	5	301.684	5.662	1	5.662	350	31
313.718	11.038	313.718	5	318.719	6.038	1	6.038	294	35
330.736	9.582	330.736	4	334.737	5.582	1	5.582	322	35
347.29	8.818	347.29	5	352.305	3.818	1	3.818	196	47
363.84	5.579	363.84	3	366.84	2.579	1	2.579	154	56
380.391	7.963	380.391	4	384.391	3.963	1	3.963	84	62
397.926	6.574	397.926	3	400.926	3.574	1	3.574	14	71
414.961	7.468	414.961	5	419.962	2.468	1	2.468	182	49
432.496	8.226	432.496	4	436.496	4.226	1	4.226	238	45
