onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.026	6.892	7.026	4	11.026	2.892	1	2.892	280	55
24.561	7.618	24.561	3	27.561	4.618	1	4.618	112	68
41.113	12.513	41.113	5	46.113	7.513	1	7.513	336	45
58.148	8.768	58.148	5	63.148	3.768	1	3.768	154	65
74.7	9.493	74.7	4	78.7	5.493	1	5.493	196	60
92.234	10.207	92.234	5	97.235	5.207	1	5.207	266	53
108.786	11.742	108.786	3	111.786	8.742	1	8.742	56	70
126.321	7.647	126.321	5	131.321	2.647	1	2.647	84	70
142.872	6.089	142.872	4	146.873	2.089	1	2.089	210	60
159.907	8.518	159.907	4	163.908	4.518	1	4.518	126	65
177.442	6.948	177.442	3	180.442	3.948	1	3.948	322	44
193.994	11.8	193.994	5	198.994	6.8	1	6.8	238	55
210.545	11.191	210.545	4	214.546	7.191	1	7.191	224	60
227.564	4.863	227.564	3	230.564	1.863	1	1.863	70	70
244.598	7.39	244.598	3	247.599	4.39	1	4.39	182	60
261.617	13.356	261.617	4	265.617	9.356	1	9.356	140	65
279.152	8.323	279.152	4	283.152	4.323	1	4.323	98	65
296.187	7.213	296.187	5	301.187	2.213	1	2.213	168	65
313.222	9.317	313.222	4	317.222	5.317	1	5.317	308	50
330.757	9.645	330.757	3	333.757	6.645	1	6.645	350	45
347.308	6.776	347.308	3	350.308	3.776	1	3.776	294	50
364.843	11.029	364.843	3	367.843	8.029	1	8.029	252	55
381.395	7.789	381.395	5	386.395	2.789	1	2.789	42	75
398.93	6.729	398.93	3	401.93	3.729	1	3.729	364	45
415.481	6.473	415.481	5	420.482	1.473	1	1.473	14	75
432.5	6.486	432.5	5	437.5	1.486	1	1.486	28	75
