onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.531	6.928	6.531	5	11.531	1.928	1	1.928	168	60
24.066	8.623	24.066	4	28.066	4.623	1	4.623	294	50
41.101	10.071	41.101	5	46.101	5.071	1	5.071	364	45
58.136	7.708	58.136	5	63.136	2.708	1	2.708	126	60
75.671	8.452	75.671	5	80.671	3.452	1	3.452	140	55
93.206	9.629	93.206	3	96.206	6.629	1	6.629	224	55
109.757	10.628	109.757	4	113.758	6.628	1	6.628	252	50
127.292	9.204	127.292	4	131.293	5.204	1	5.204	336	45
144.827	7.956	144.827	3	147.828	4.956	1	4.956	266	55
162.362	10.271	162.362	5	167.363	5.271	1	5.271	56	75
179.397	4.382	179.397	3	182.397	1.382	1	1.382	28	75
195.949	10.785	195.949	5	200.949	5.785	1	5.785	238	60
212.984	8.344	212.984	5	217.984	3.344	1	3.344	196	60
229.535	6.427	229.535	5	234.536	1.427	1	1.427	14	75
247.054	14	247.054	4	251.054	10	0	9.843	98	67
264.088	9.953	264.088	3	267.089	6.953	1	6.953	322	50
280.64	6.665	280.64	4	284.64	2.665	1	2.665	308	50
297.192	7.587	297.192	3	300.192	4.587	1	4.587	350	45
314.227	6.758	314.227	3	317.227	3.758	1	3.758	70	70
331.762	8.71	331.762	4	335.762	4.71	1	4.71	210	60
349.297	11.91	349.297	4	353.297	7.91	1	7.91	280	55
365.848	13	365.848	3	368.848	10	0	6.892	182	60
382.4	5.284	382.4	3	385.4	2.284	1	2.284	112	68
398.951	14.641	398.951	5	403.952	9.641	1	9.641	154	65
415.486	5.133	415.486	4	419.486	1.133	1	1.133	42	75
432.521	5.299	432.521	3	435.521	2.299	1	2.299	84	70
