onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.047	11.088	6.047	4	10.047	7.088	1	7.088	196	55
23.082	5.074	23.082	3	26.082	2.074	1	2.074	14	75
39.634	14.051	39.634	5	44.634	9.051	1	9.051	308	45
57.169	9.761	57.169	3	60.169	6.761	1	6.761	294	50
73.72	10.385	73.72	4	77.72	6.385	1	6.385	252	55
90.272	6.344	90.272	3	93.272	3.344	1	3.344	280	55
106.823	7.77	106.823	3	109.823	4.77	1	4.77	42	70
123.375	12.341	123.375	4	127.375	8.341	1	8.341	154	60
139.926	13.272	139.926	5	144.927	8.272	1	8.272	84	65
156.945	10.729	156.945	3	159.945	7.729	1	7.729	70	65
173.98	13	173.98	3	176.98	10	0	9.936	224	63
191.014	11.019	191.014	5	196.015	6.019	1	6.019	126	60
208.533	4.325	208.533	3	211.533	1.325	1	1.325	28	75
225.568	11.649	225.568	4	229.568	7.649	1	7.649	322	45
243.103	9.942	243.103	5	248.103	4.942	1	4.942	350	45
260.638	7.329	260.638	5	265.638	2.329	1	2.329	56	70
278.173	10.005	278.173	4	282.173	6.005	1	6.005	210	60
294.708	15	294.708	5	299.708	10	0	9.736	112	68
311.743	9.358	311.743	3	314.743	6.358	1	6.358	168	65
328.777	10.949	328.777	4	332.778	6.949	1	6.949	266	55
346.296	8.801	346.296	5	351.296	3.801	1	3.801	336	45
363.831	15	363.831	5	368.831	10	0	4.949	364	45
380.849	6.168	380.849	3	383.849	3.168	1	3.168	182	60
398.384	8.21	398.384	4	402.384	4.21	1	4.21	238	60
414.936	13.89	414.936	5	419.936	8.89	1	8.89	140	65
432.471	7.78	432.471	4	436.471	3.78	1	3.78	98	70
