onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.036	7.527	7.036	4	11.045	3.527	1	3.527	56	59
23.591	13.045	23.591	5	28.603	8.045	1	8.045	266	51
40.614	7.652	40.614	3	43.621	4.652	1	4.652	308	60
58.154	7.287	58.154	3	61.161	4.287	1	4.287	154	61
75.177	6.554	75.177	3	78.184	3.554	1	3.554	168	64
91.732	7.487	91.732	4	95.741	3.487	1	3.487	210	65
108.287	8.316	108.287	3	111.294	5.316	1	5.316	182	61
125.811	11.621	125.811	5	130.823	6.621	1	6.621	84	54
142.834	7.21	142.834	3	145.841	4.21	1	4.21	112	64
160.374	9.947	160.374	5	165.386	4.947	1	4.947	224	56
176.913	9.688	176.913	5	181.924	4.688	1	4.688	126	59
193.952	10.924	193.952	4	197.961	6.924	1	6.924	280	54
210.49	12.441	210.49	4	214.5	8.441	1	8.441	350	47
227.029	10.258	227.029	5	232.04	5.258	1	5.258	14	71
244.068	9.474	244.068	4	248.077	5.474	1	5.474	42	68
261.609	9.795	261.609	4	265.618	5.795	1	5.795	196	57
278.648	5.512	278.648	3	281.655	2.512	1	2.512	28	70
295.671	10.038	295.671	3	298.678	7.038	1	7.038	252	55
312.209	11.143	312.209	5	317.221	6.143	1	6.143	294	52
328.748	11.57	328.748	3	331.755	8.57	1	8.57	364	46
345.286	11.34	345.286	5	350.297	6.34	1	6.34	98	68
362.827	7.776	362.827	3	365.833	4.776	1	4.776	140	64
380.367	9.489	380.367	5	385.379	4.489	1	4.489	336	60
397.39	7.744	397.39	5	402.402	2.744	1	2.744	322	69
414.931	9	414.931	4	418.94	5	1	5	238	56
432.471	9.322	432.471	4	436.48	5.322	1	5.322	70	66
