onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.05	6.76	6.05	4	10.05	2.76	1	2.76	28	70
23.585	8.05	23.585	3	26.585	5.05	1	5.05	140	40
40.62	6.734	40.62	3	43.62	3.734	1	3.734	56	60
57.655	10.35	57.655	4	61.655	6.35	1	6.35	280	20
75.19	8.605	75.19	5	80.19	3.605	1	3.605	112	50
91.741	8.324	91.741	3	94.741	5.324	1	5.324	266	22
108.276	10.788	108.276	5	113.277	5.788	1	5.788	322	20
125.311	10.818	125.311	4	129.311	6.818	1	6.818	238	20
141.863	9.941	141.863	5	146.863	4.941	1	4.941	126	45
159.397	10.904	159.397	4	163.398	6.904	1	6.904	336	20
176.916	10.772	176.916	5	181.916	5.772	1	5.772	224	25
193.451	13	193.451	3	196.451	10	0	9.434	182	31
210.486	12.133	210.486	5	215.486	7.133	1	7.133	308	20
227.037	8.677	227.037	3	230.038	5.677	1	5.677	364	15
244.055	12.829	244.055	3	247.056	9.829	1	9.829	350	16
261.574	8.722	261.574	4	265.574	4.722	1	4.722	98	49
279.109	11.623	279.109	4	283.109	7.623	1	7.623	154	30
296.144	11.399	296.144	5	301.144	6.399	1	6.399	294	20
313.679	9.048	313.679	3	316.679	6.048	1	6.048	84	60
331.214	12.098	331.214	5	336.214	7.098	1	7.098	210	25
347.765	8.475	347.765	3	350.766	5.475	1	5.475	168	23
364.8	10.946	364.8	4	368.801	6.946	1	6.946	196	23
381.335	11.745	381.335	5	386.336	6.745	1	6.745	252	20
398.87	5.669	398.87	4	402.87	1.669	1	1.669	14	75
415.905	8.479	415.905	5	420.906	3.479	1	3.479	70	65
432.457	11.968	432.457	3	435.457	8.968	1	8.968	42	69
