onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.046	10.798	6.046	4	10.054	6.798	1	6.798	252	52
23.574	8.464	23.574	5	28.583	3.464	1	3.464	126	58
40.126	8.545	40.126	4	44.134	4.545	1	4.545	154	60
57.654	11.27	57.654	5	62.663	6.27	1	6.27	14	73
75.181	12.448	75.181	5	80.191	7.448	1	7.448	336	46
92.215	12.662	92.215	3	95.22	9.662	1	9.662	350	46
109.742	9.418	109.742	4	113.75	5.418	1	5.418	70	67
126.775	13.149	126.775	4	130.783	9.149	1	9.149	168	59
143.328	10.557	143.328	3	146.334	7.557	1	7.557	28	67
159.88	9.712	159.88	5	164.89	4.712	1	4.712	238	57
177.408	13.779	177.408	4	181.416	9.779	1	9.779	308	52
194.935	13.073	194.935	4	198.943	9.073	1	9.073	112	60
211.488	13.329	211.488	5	216.498	8.329	1	8.329	364	50
228.04	8.974	228.04	3	231.046	5.974	1	5.974	42	68
245.568	9.249	245.568	4	249.576	5.249	1	5.249	140	60
263.095	8.973	263.095	5	268.105	3.973	1	3.973	84	65
279.648	13.084	279.648	5	284.658	8.084	1	8.084	224	55
296.2	10.256	296.2	3	299.206	7.256	1	7.256	210	54
313.233	13.421	313.233	5	318.243	8.421	1	8.421	266	53
330.267	10.861	330.267	5	335.277	5.861	1	5.861	322	51
347.3	14	347.3	4	351.308	10	0	9.363	294	53
364.333	7.416	364.333	3	367.339	4.416	1	4.416	280	54
381.861	11.136	381.861	3	384.867	8.136	1	8.136	98	62
398.894	13	398.894	3	401.9	10	0	9.879	196	57
415.928	8.368	415.928	3	418.934	5.368	1	5.368	182	62
432.48	6.948	432.48	3	435.486	3.948	1	3.948	56	66
