onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.049	7.44	6.049	4	10.057	3.44	1	3.44	308	60
23.577	10.639	23.577	3	26.583	7.639	1	7.639	266	61
40.129	11.033	40.129	5	45.139	6.033	1	6.033	252	55
57.162	8.99	57.162	5	62.172	3.99	1	3.99	364	55
73.714	7.188	73.714	4	77.722	3.188	1	3.188	42	70
91.242	10.729	91.242	3	94.248	7.729	1	7.729	98	68
108.769	6.917	108.769	3	111.775	3.917	1	3.917	210	60
125.322	7.307	125.322	3	128.327	4.307	1	4.307	70	70
142.355	9.04	142.355	3	145.361	6.04	1	6.04	84	70
158.907	6.618	158.907	3	161.913	3.618	1	3.618	294	56
176.434	8.865	176.434	5	181.444	3.865	1	3.865	126	60
192.987	5.746	192.987	4	196.994	1.746	1	1.746	56	70
210.02	7.368	210.02	4	214.028	3.368	1	3.368	140	62
227.053	7.355	227.053	4	231.061	3.355	1	3.355	350	55
244.086	6.548	244.086	4	248.094	2.548	1	2.548	14	75
261.614	5.863	261.614	3	264.62	2.863	1	2.863	154	66
279.141	8.654	279.141	5	284.151	3.654	1	3.654	196	66
295.693	9.764	295.693	4	299.701	5.764	1	5.764	280	60
312.727	10.489	312.727	5	317.736	5.489	1	5.489	182	60
329.279	10.873	329.279	5	334.289	5.873	1	5.873	336	56
346.312	7.965	346.312	5	351.322	2.965	1	2.965	112	68
363.839	5.863	363.839	4	367.847	1.863	1	1.863	28	75
380.873	7.36	380.873	5	385.882	2.36	1	2.36	168	65
398.4	10.199	398.4	5	403.41	5.199	1	5.199	224	58
415.928	7.91	415.928	3	418.933	4.91	1	4.91	238	63
432.48	8.81	432.48	3	435.486	5.81	1	5.81	322	58
