onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.047	9.875	6.047	3	9.047	6.875	1	6.875	70	53
23.582	11.91	23.582	5	28.582	6.91	1	6.91	224	37
41.1	7.05	41.1	4	45.1	3.05	1	3.05	28	60
57.651	10.852	57.651	5	62.652	5.852	1	5.852	336	32
74.67	13.95	74.67	5	79.67	8.95	1	8.95	364	31
91.705	10.876	91.705	5	96.705	5.876	1	5.876	112	46
108.256	11.981	108.256	4	112.257	7.981	1	7.981	56	56
125.291	8.606	125.291	3	128.291	5.606	1	5.606	84	47
141.843	9.105	141.843	4	145.843	5.105	1	5.105	42	56
158.394	9.886	158.394	4	162.395	5.886	1	5.886	280	36
174.946	11.348	174.946	3	177.946	8.348	1	8.348	294	34
192.481	10.24	192.481	5	197.481	5.24	1	5.24	126	45
209.516	8.471	209.516	4	213.516	4.471	1	4.471	14	65
227.051	7.413	227.051	3	230.051	4.413	1	4.413	238	37
243.602	9.445	243.602	4	247.603	5.445	1	5.445	308	33
261.121	12.603	261.121	5	266.121	7.603	1	7.603	196	45
278.156	9.822	278.156	5	283.156	4.822	1	4.822	168	47
295.691	11.139	295.691	3	298.691	8.139	1	8.139	98	48
312.242	10.233	312.242	3	315.242	7.233	1	7.233	322	32
329.777	8.26	329.777	3	332.777	5.26	1	5.26	154	42
347.312	7.658	347.312	3	350.312	4.658	1	4.658	266	38
364.347	9.975	364.347	4	368.347	5.975	1	5.975	350	32
381.865	10.887	381.865	3	384.866	7.887	1	7.887	210	39
398.9	11.528	398.9	5	403.901	6.528	1	6.528	182	41
415.935	10.662	415.935	4	419.936	6.662	1	6.662	140	44
432.47	11.733	432.47	5	437.471	6.733	1	6.733	252	37
