onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.023	11.83	7.023	5	12.023	6.83	1	6.83	196	45
24.558	8.918	24.558	3	27.558	5.918	1	5.918	112	50
41.109	8.705	41.109	4	45.109	4.705	1	4.705	84	55
57.661	10.894	57.661	4	61.661	6.894	1	6.894	182	48
74.212	14.737	74.212	5	79.213	9.737	1	9.737	224	41
90.747	10.266	90.747	5	95.748	5.266	1	5.266	56	60
107.299	13.578	107.299	5	112.299	8.578	1	8.578	266	35
124.834	9.903	124.834	4	128.834	5.903	1	5.903	350	31
141.869	13	141.869	3	144.869	10	0	n/a	126	75
158.42	10.91	158.42	4	162.421	6.91	1	6.91	238	34
175.455	14.154	175.455	5	180.456	9.154	1	9.154	308	31
192.99	8.716	192.99	4	196.99	4.716	1	4.716	98	55
209.542	13.298	209.542	5	214.542	8.298	1	8.298	364	28
226.577	9.632	226.577	3	229.577	6.632	1	6.632	14	69
243.612	6.099	243.612	3	246.612	3.099	1	3.099	28	65
260.163	8.822	260.163	3	263.163	5.822	1	5.822	210	40
277.198	8.079	277.198	4	281.198	4.079	1	4.079	70	52
294.733	8.661	294.733	3	297.733	5.661	1	5.661	294	38
312.268	9.631	312.268	3	315.268	6.631	1	6.631	252	36
328.803	11.391	328.803	3	331.803	8.391	1	8.391	280	34
345.838	10.853	345.838	4	349.838	6.853	1	6.853	168	43
362.873	13.386	362.873	5	367.873	8.386	1	8.386	322	32
380.391	11.53	380.391	5	385.392	6.53	1	6.53	336	32
397.926	8.467	397.926	4	401.926	4.467	1	4.467	42	65
414.961	8.767	414.961	3	417.961	5.767	1	5.767	154	44
432.479	9.755	432.479	5	437.48	4.755	1	4.755	140	48
