onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.04	11.639	6.04	4	10.048	7.639	1	7.639	280	37
23.073	13.583	23.073	5	28.083	8.583	1	8.583	112	59
39.625	10.401	39.625	4	43.633	6.401	1	6.401	56	56
56.659	14.991	56.659	5	61.668	9.991	1	9.991	364	25
74.186	10.997	74.186	3	77.192	7.997	1	7.997	238	42
90.738	12.441	90.738	3	93.744	9.441	1	9.441	70	65
107.291	13.538	107.291	4	111.298	9.538	1	9.538	308	30
124.818	11.678	124.818	3	127.824	8.678	1	8.678	154	50
142.346	10.272	142.346	3	145.351	7.272	1	7.272	210	46
158.898	13.532	158.898	5	163.907	8.532	1	8.532	336	29
175.45	10.333	175.45	3	178.456	7.333	1	7.333	322	33
192.483	6.878	192.483	4	196.491	2.878	1	2.878	14	69
210.011	15	210.011	5	215.02	10	0	6.393	196	49
227.538	7.776	227.538	4	231.546	3.776	1	3.776	28	65
244.571	12.784	244.571	5	249.581	7.784	1	7.784	168	56
261.604	14.082	261.604	5	266.614	9.082	1	9.082	182	45
279.132	15	279.132	5	284.142	10	0	9.863	224	40
295.684	13.405	295.684	5	300.694	8.405	1	8.405	252	38
312.717	8.757	312.717	3	315.723	5.757	1	5.757	84	64
329.75	11.79	329.75	4	333.758	7.79	1	7.79	140	54
346.303	11.318	346.303	3	349.309	8.318	1	8.318	294	36
363.83	7.281	363.83	3	366.836	4.281	1	4.281	98	57
380.382	7.308	380.382	4	384.39	3.308	1	3.308	42	66
397.91	9.715	397.91	5	402.92	4.715	1	4.715	126	53
415.437	13	415.437	3	418.443	10	0	9.374	266	39
432.471	14	432.471	4	436.478	10	0	8.413	350	37
