onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.526	13	6.526	3	9.532	10	0	9.839	196	42
23.559	13	23.559	3	26.565	10	0	9.508	350	26
41.087	11.23	41.087	4	45.095	7.23	1	7.23	140	47
57.639	13	57.639	3	60.645	10	0	9.745	210	36
75.166	14	75.166	4	79.174	10	0	8.496	112	52
91.719	15	91.719	5	96.728	10	0	9.548	238	35
108.752	13	108.752	3	111.758	10	0	7.659	280	37
126.279	14.315	126.279	5	131.289	9.315	1	9.315	84	63
143.807	15	143.807	5	148.817	10	0	7.253	126	54
160.84	15	160.84	5	165.85	10	0	9.951	266	35
178.367	13	178.367	3	181.373	10	0	9.978	98	54
194.92	14.865	194.92	5	199.929	9.865	1	9.865	364	26
211.953	14	211.953	4	215.961	10	0	8.935	294	48
228.986	12.868	228.986	4	232.994	8.868	1	8.868	168	54
246.513	15	246.513	5	251.523	10	0	9.834	336	32
264.041	11.066	264.041	5	269.051	6.066	1	6.066	14	69
280.593	13.632	280.593	4	284.601	9.632	1	9.632	154	46
298.121	12.805	298.121	4	302.128	8.805	1	8.805	308	29
315.154	15	315.154	5	320.164	10	0	7.652	322	30
332.681	13.09	332.681	4	336.689	9.09	1	9.09	70	65
349.715	13	349.715	3	352.72	10	0	9.751	182	53
366.267	13	366.267	3	369.273	10	0	9.891	56	63
382.819	9.344	382.819	3	385.825	6.344	1	6.344	42	68
399.371	13	399.371	3	402.377	10	0	9.947	28	70
415.923	15	415.923	5	420.933	10	0	9.333	224	51
432.476	14	432.476	4	436.483	10	0	8.748	252	32
