onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.052	13.579	6.052	5	11.061	8.579	1	8.579	336	23
22.604	10.492	22.604	3	25.61	7.492	1	7.492	322	24
40.131	11.141	40.131	3	43.137	8.141	1	8.141	154	38
56.683	12.933	56.683	4	60.691	8.933	1	8.933	308	25
73.235	13	73.235	3	76.241	10	0	9.985	70	52
90.763	10.504	90.763	4	94.77	6.504	1	6.504	28	56
108.29	9.244	108.29	3	111.296	6.244	1	6.244	98	45
125.817	11.369	125.817	3	128.823	8.369	1	8.369	238	27
142.85	15	142.85	5	149.81	10	0	9.302	168	33
161.633	13.484	161.633	4	165.641	9.484	1	9.484	350	22
178.666	10.82	178.666	4	182.674	6.82	1	6.82	140	39
195.699	12.951	195.699	5	200.709	7.951	1	7.951	112	44
213.227	15	213.227	5	218.236	10	0	9.594	196	31
230.754	13	230.754	3	233.76	10	0	9.574	266	28
247.306	15	247.306	5	252.316	10	0	9.921	252	29
264.833	12.349	264.833	3	267.839	9.349	1	9.349	210	30
281.866	14.374	281.866	5	286.876	9.374	1	9.374	364	20
298.899	8.301	298.899	3	301.905	5.301	1	5.301	84	46
315.932	11.919	315.932	5	320.942	6.919	1	6.919	182	32
332.485	8.881	332.485	4	336.492	4.881	1	4.881	56	53
349.037	12.156	349.037	3	352.042	9.156	1	9.156	294	26
365.589	10.741	365.589	4	369.597	6.741	1	6.741	42	56
383.116	14.939	383.116	5	388.126	9.939	1	9.939	224	28
399.668	14	399.668	4	403.676	10	0	8.874	280	26
416.701	6.814	416.701	4	420.709	2.814	1	2.814	14	65
434.228	13.112	434.228	5	439.238	8.112	1	8.112	126	40
