onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.019	9.931	7.019	3	10.025	6.931	1	6.931	294	60
24.052	15	24.052	5	29.062	10	0	9.205	322	68
41.58	11.797	41.58	5	46.59	6.797	1	6.797	336	55
58.132	12.859	58.132	5	63.142	7.859	1	7.859	56	69
75.66	7.491	75.66	4	79.667	3.491	1	3.491	42	65
93.187	12.902	93.187	3	96.193	9.902	1	9.902	252	50
109.739	14	109.739	4	113.747	10	0	9.161	84	66
127.761	14	127.761	4	131.769	10	0	8.851	98	56
144.474	13	144.474	3	147.48	10	0	6.812	280	45
161.026	11.581	161.026	4	165.034	7.581	1	7.581	238	50
178.553	14	178.553	4	182.561	10	0	9.775	350	50
195.106	11.81	195.106	5	200.115	6.81	1	6.81	266	55
212.139	13	212.139	3	215.145	10	0	9.492	154	61
228.691	8.161	228.691	3	231.697	5.161	1	5.161	210	55
245.243	9.678	245.243	4	249.251	5.678	1	5.678	182	59
261.795	15	261.795	5	266.805	10	0	9.99	364	50
278.829	13.021	278.829	4	282.836	9.021	1	9.021	168	51
295.862	12.542	295.862	5	300.872	7.542	1	7.542	308	50
313.389	11.606	313.389	5	318.399	6.606	1	6.606	140	63
330.422	11.485	330.422	3	333.428	8.485	1	8.485	28	70
347.456	10.958	347.456	3	350.462	7.958	1	7.958	126	62
364.983	9.04	364.983	5	369.993	4.04	1	4.04	196	60
381.535	8.747	381.535	5	386.545	3.747	1	3.747	224	55
398.569	14	398.569	4	404.54	10	0	9.083	70	60
416.951	11.931	416.951	3	419.957	8.931	1	8.931	112	60
433.984	8.496	433.984	3	436.99	5.496	1	5.496	14	75
