onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.041	10.514	6.041	3	9.041	7.514	1	7.514	266	62
22.593	7.956	22.593	4	26.593	3.956	1	3.956	42	70
39.144	8.607	39.144	5	44.145	3.607	1	3.607	56	69
56.179	10.582	56.179	4	60.179	6.582	1	6.582	70	70
73.714	12.862	73.714	4	77.714	8.862	1	8.862	196	64
90.266	7.664	90.266	5	95.266	2.664	1	2.664	308	60
106.817	9.331	106.817	3	109.817	6.331	1	6.331	322	60
123.852	6.966	123.852	4	127.853	2.966	1	2.966	98	65
141.387	10.335	141.387	5	146.388	5.335	1	5.335	210	60
158.922	9.023	158.922	5	163.923	4.023	1	4.023	294	61
176.457	11.977	176.457	5	181.458	6.977	1	6.977	182	64
193.009	7.989	193.009	4	197.009	3.989	1	3.989	364	60
210.044	12.865	210.044	4	214.044	8.865	1	8.865	126	62
226.595	6.588	226.595	3	229.595	3.588	1	3.588	238	60
243.63	9.363	243.63	3	246.63	6.363	1	6.363	112	62
261.165	9.111	261.165	5	266.166	4.111	1	4.111	224	61
278.2	13	278.2	3	281.2	10	0	9.592	154	62
295.235	5.393	295.235	3	298.235	2.393	1	2.393	168	65
312.77	8.053	312.77	5	317.77	3.053	1	3.053	140	64
330.305	9.242	330.305	3	333.305	6.242	1	6.242	350	61
347.34	5.111	347.34	3	350.34	2.111	1	2.111	84	69
364.875	6.353	364.875	3	367.875	3.353	1	3.353	252	60
382.41	14	382.41	4	386.41	10	0	8.943	28	74
399.445	9.358	399.445	5	404.445	4.358	1	4.358	280	60
415.996	6.516	415.996	5	420.997	1.516	1	1.516	14	71
432.531	10.79	432.531	4	436.532	6.79	1	6.79	336	60
