onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.032	9.372	7.032	3	10.032	6.372	1	6.372	322	52
23.583	12.171	23.583	3	26.584	9.171	1	9.171	266	59
40.118	8.291	40.118	4	44.119	4.291	1	4.291	280	57
57.153	11.616	57.153	3	60.153	8.616	1	8.616	84	67
74.688	11.047	74.688	3	77.688	8.047	1	8.047	168	64
91.723	9.821	91.723	4	95.723	5.821	1	5.821	196	60
108.758	11.751	108.758	5	113.758	6.751	1	6.751	336	53
125.793	8.68	125.793	3	128.793	5.68	1	5.68	364	51
143.328	9.529	143.328	5	148.328	4.529	1	4.529	42	68
160.863	7.8	160.863	5	165.863	2.8	1	2.8	210	60
178.398	12.179	178.398	5	183.398	7.179	1	7.179	14	71
194.933	8.38	194.933	4	198.933	4.38	1	4.38	126	66
211.968	11.596	211.968	5	216.968	6.596	1	6.596	70	64
228.519	10.258	228.519	4	232.52	6.258	1	6.258	308	56
245.538	14	245.538	4	249.538	10	0	6.844	28	68
262.572	13	262.572	3	265.573	10	0	7.042	112	62
280.091	14	280.091	4	284.091	10	0	1.787	56	69
296.642	6.727	296.642	3	299.643	3.727	1	3.727	350	52
313.177	15	313.177	5	318.178	10	0	8.935	252	59
329.712	9.589	329.712	4	333.712	5.589	1	5.589	140	63
347.247	8.948	347.247	3	350.247	5.948	1	5.948	224	58
363.799	14.326	363.799	5	368.799	9.326	1	9.326	294	56
381.334	15	381.334	5	386.334	10	0	8.936	182	63
397.885	11.914	397.885	5	402.886	6.914	1	6.914	238	61
414.92	9.7	414.92	4	418.92	5.7	1	5.7	154	65
432.455	8.695	432.455	3	435.455	5.695	1	5.695	98	68
