onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.054	8.203	6.054	3	9.055	5.203	1	5.203	14	70
22.606	12.773	22.606	5	27.606	7.773	1	7.773	336	50
39.141	9.371	39.141	4	43.141	5.371	1	5.371	350	50
56.676	12.941	56.676	4	60.676	8.941	1	8.941	28	63
74.211	13.365	74.211	4	78.211	9.365	1	9.365	210	57
91.246	14	91.246	4	95.246	10	0	4.684	70	60
108.781	11.407	108.781	4	112.781	7.407	1	7.407	224	54
125.815	12.128	125.815	5	130.816	7.128	1	7.128	308	53
143.35	15	143.35	5	148.351	10	0	8.582	140	57
159.885	13	159.885	3	162.886	10	0	7.598	196	57
176.904	12.181	176.904	5	181.904	7.181	1	7.181	182	59
193.939	11.629	193.939	3	196.939	8.629	1	8.629	56	65
211.474	13.365	211.474	5	216.474	8.365	1	8.365	322	49
228.509	10.166	228.509	3	231.509	7.166	1	7.166	154	58
245.543	15	245.543	5	250.544	10	0	9.197	168	59
262.095	12.364	262.095	5	267.095	7.364	1	7.364	42	69
279.13	12.188	279.13	3	282.13	9.188	1	9.188	126	63
295.681	11.221	295.681	4	299.682	7.221	1	7.221	364	50
313.2	13	313.2	3	316.2	10	0	8.912	112	60
330.735	13	330.735	3	333.735	10	0	8.641	294	58
347.77	13.226	347.77	5	352.77	8.226	1	8.226	280	55
364.305	13	364.305	3	367.305	10	0	3.719	252	55
381.84	13.455	381.84	5	386.84	8.455	1	8.455	98	67
399.375	14	399.375	4	403.375	10	0	8.78	266	57
415.926	14	415.926	4	419.927	10	0	6.313	84	67
432.461	13	432.461	3	435.461	10	0	4.572	238	52
