onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.044	13	6.044	3	9.05	10	0	8.752	84	65
23.572	14	23.572	4	27.58	10	0	8.611	126	59
41.099	15	41.099	5	46.109	10	0	8.495	308	49
59.522	15	59.522	5	64.532	10	0	5.539	98	60
77.049	13	77.049	3	80.055	10	0	7.777	42	72
93.602	14	93.602	4	97.609	10	0	8.248	238	56
110.154	14	110.154	4	114.162	10	0	8.825	182	58
126.706	14	126.706	4	130.714	10	0	5.518	336	46
144.233	13	144.233	3	147.239	10	0	4.102	154	58
160.786	15	160.786	5	165.795	10	0	9.477	196	56
177.338	13	177.338	3	180.344	10	0	4.303	294	50
194.865	13	194.865	3	197.871	10	0	7.541	28	73
211.899	14	211.899	4	215.906	10	0	5.128	364	45
228.932	13	228.932	3	231.938	10	0	5.45	252	52
246.459	15	246.459	5	251.469	10	0	4.915	280	51
263.492	13	263.492	3	266.498	10	0	2.167	56	71
280.526	15	280.526	5	285.535	10	0	2.634	112	63
298.053	13	298.053	3	301.059	10	0	8.74	224	56
315.086	14	315.086	4	319.094	10	0	3.394	70	70
332.119	14	332.119	4	336.127	10	0	2.742	14	74
348.672	15	348.672	5	353.681	10	0	5.145	210	57
366.4	14	366.4	4	370.407	10	0	5.369	168	60
382.952	13	382.952	3	385.958	10	0	9.097	140	62
399.985	15	399.985	5	404.995	10	0	9.37	266	54
417.512	15	417.512	5	422.522	10	0	6.754	350	46
435.04	15	435.04	5	440.05	10	0	4.478	322	47
