onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.522	14	6.522	4	10.529	10	0	6.179	168	60
23.074	15	23.074	5	28.084	10	0	6.769	224	52
40.107	15	40.107	5	45.117	10	0	7.506	322	47
58.075	15	58.075	5	63.085	10	0	3.203	238	55
75.336	15	75.336	5	80.345	10	0	7.018	266	50
91.888	13	91.888	3	94.894	10	0	3.447	28	73
108.921	14	108.921	4	112.929	10	0	9.455	294	49
126.448	14	126.448	4	130.456	10	0	4.403	70	67
143.001	14	143.001	4	147.009	10	0	6.481	154	60
160.034	13	160.034	3	163.04	10	0	9.586	350	46
177.067	13	177.067	3	180.073	10	0	9.874	182	56
194.1	13	194.1	3	197.106	10	0	4.291	280	53
210.652	14	210.652	4	214.66	10	0	8.729	252	52
228.18	15	228.18	5	233.19	10	0	5.592	336	47
244.732	13	244.732	3	247.738	10	0	7.187	210	55
262.26	14	262.26	4	266.267	10	0	8.718	140	62
279.787	14	279.787	4	283.795	10	0	8.424	308	58
297.315	14	297.315	4	301.322	10	0	4.4	112	65
314.348	13	314.348	3	317.354	10	0	7.66	196	59
331.875	15	331.875	5	336.885	10	0	0.704	14	74
348.427	15	348.427	5	353.437	10	0	5.285	364	45
364.98	13	364.98	3	367.986	10	0	7.922	42	71
382.507	15	382.507	5	387.517	10	0	6.339	126	60
400.035	15	400.035	5	405.044	10	0	5.257	84	65
416.587	13	416.587	3	419.593	10	0	3.995	56	68
434.114	13	434.114	3	437.12	10	0	3.996	98	65
