onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.046	6.075	6.046	4	10.046	2.075	1	2.075	112	66
23.581	7.548	23.581	5	28.582	2.548	1	2.548	126	67
40.616	5.811	40.616	3	43.616	2.811	1	2.811	210	63
58.151	7.337	58.151	4	62.151	3.337	1	3.337	70	68
75.186	6.001	75.186	3	78.186	3.001	1	3.001	182	58
92.721	11.816	92.721	4	96.721	7.816	1	7.816	154	59
110.256	7.907	110.256	3	113.256	4.907	1	4.907	84	65
127.291	9.355	127.291	4	131.291	5.355	1	5.355	280	55
144.326	8.955	144.326	4	148.326	4.955	1	4.955	364	50
161.861	10.115	161.861	5	166.861	5.115	1	5.115	336	50
179.379	9.164	179.379	4	183.379	5.164	1	5.164	252	53
195.931	8.521	195.931	3	198.931	5.521	1	5.521	308	50
212.966	7.122	212.966	3	215.966	4.122	1	4.122	294	54
230.001	7.361	230.001	4	234.001	3.361	1	3.361	266	60
246.552	5.18	246.552	3	249.552	2.18	1	2.18	28	70
264.087	11.025	264.087	5	269.088	6.025	1	6.025	196	62
280.639	8.809	280.639	5	285.639	3.809	1	3.809	168	58
298.174	8.462	298.174	5	303.174	3.462	1	3.462	238	63
315.209	8.811	315.209	5	320.209	3.811	1	3.811	322	50
331.76	6.061	331.76	5	336.761	1.061	1	1.061	42	70
348.295	5.681	348.295	4	352.295	1.681	1	1.681	56	69
364.847	8.49	364.847	5	369.847	3.49	1	3.49	140	66
382.382	6.447	382.382	3	385.382	3.447	1	3.447	350	70
398.933	6.71	398.933	3	401.933	3.71	1	3.71	224	60
415.485	8.588	415.485	5	420.485	3.588	1	3.588	14	70
432.52	5.547	432.52	3	435.52	2.547	1	2.547	98	68
