onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.037	12.775	7.037	5	12.038	7.775	1	7.775	56	61
24.056	8.759	24.056	3	27.056	5.759	1	5.759	42	70
40.607	11.909	40.607	4	44.608	7.909	1	7.909	350	20
58.142	12.386	58.142	5	63.143	7.386	1	7.386	224	25
75.677	13	75.677	3	78.677	10	0	9.312	280	23
92.695	11.554	92.695	3	95.696	8.554	1	8.554	336	22
110.214	12.512	110.214	4	114.214	8.512	1	8.512	238	25
126.765	11.699	126.765	4	130.766	7.699	1	7.699	182	30
143.3	13	143.3	3	146.3	10	0	8.781	266	59
159.852	4.685	159.852	3	162.852	1.685	1	1.685	14	70
176.403	12.762	176.403	5	181.404	7.762	1	7.762	154	27
192.955	8.444	192.955	3	195.955	5.444	1	5.444	252	20
209.99	6.496	209.99	3	212.99	3.496	1	3.496	28	70
227.525	7.718	227.525	4	231.525	3.718	1	3.718	98	50
245.06	13.059	245.06	5	250.06	8.059	1	8.059	196	20
262.095	12.649	262.095	3	265.095	9.649	1	9.649	364	20
279.13	11.002	279.13	5	284.13	6.002	1	6.002	294	23
296.165	10.531	296.165	5	301.165	5.531	1	5.531	308	20
313.7	10.541	313.7	3	316.7	7.541	1	7.541	112	50
330.251	14	330.251	4	334.252	10	0	9.892	84	60
347.786	13.312	347.786	5	352.787	8.312	1	8.312	140	30
364.821	8.325	364.821	5	369.822	3.325	1	3.325	70	55
382.373	15	382.373	5	387.373	10	0	9.992	168	24
398.924	9.678	398.924	4	402.925	5.678	1	5.678	322	20
415.476	10.804	415.476	3	418.476	7.804	1	7.804	210	24
432.511	8.4	432.511	4	436.511	4.4	1	4.4	126	45
