onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.533	11.925	6.533	4	10.541	7.925	1	7.925	350	23
24.061	13.404	24.061	5	29.071	8.404	1	8.404	196	29
40.613	9.652	40.613	3	43.619	6.652	1	6.652	322	22
57.646	11.449	57.646	4	61.654	7.449	1	7.449	14	62
75.174	7.002	75.174	4	79.181	3.002	1	3.002	28	58
92.701	13	92.701	3	95.707	10	0	9.898	154	35
109.734	10.065	109.734	5	114.744	5.065	1	5.065	182	32
126.287	11.965	126.287	5	131.296	6.965	1	6.965	252	26
143.32	9.485	143.32	3	146.326	6.485	1	6.485	84	41
160.353	12.437	160.353	5	165.363	7.437	1	7.437	112	21
176.905	6.086	176.905	3	179.911	3.086	1	3.086	70	46
193.457	10.71	193.457	4	197.465	6.71	1	6.71	42	49
210.491	8.982	210.491	4	214.498	4.982	1	4.982	140	30
227.043	14.159	227.043	5	232.053	9.159	1	9.159	336	23
244.57	8.334	244.57	3	247.576	5.334	1	5.334	238	28
262.098	8.191	262.098	3	265.104	5.191	1	5.191	266	28
278.65	10.598	278.65	4	282.658	6.598	1	6.598	56	46
295.202	13.39	295.202	4	299.21	9.39	1	9.39	308	24
312.235	13.033	312.235	5	317.245	8.033	1	8.033	364	21
329.763	13	329.763	3	332.769	10	0	5.586	210	31
346.796	10.115	346.796	5	351.806	5.115	1	5.115	168	26
363.348	11.056	363.348	3	366.354	8.056	1	8.056	294	20
380.876	11.741	380.876	5	385.885	6.741	1	6.741	224	22
398.403	15	398.403	5	403.413	10	0	9.704	126	29
415.931	12.729	415.931	3	418.937	9.729	1	9.729	98	30
432.483	10.409	432.483	4	436.491	6.409	1	6.409	280	16
