onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.02	14.076	7.02	5	12.03	9.076	1	9.076	140	40
24.053	11.909	24.053	5	31.027	6.909	1	6.909	308	35
40.606	12.24	40.606	3	43.611	9.24	1	9.24	210	37
58.133	7.504	58.133	3	61.139	4.504	1	4.504	112	55
74.685	11.327	74.685	4	78.693	7.327	1	7.327	84	40
92.213	15	92.213	5	97.223	10	0	9.244	336	29
108.765	6.675	108.765	4	112.773	2.675	1	2.675	182	52
125.317	9.535	125.317	3	128.323	6.535	1	6.535	280	37
142.845	12.007	142.845	3	145.851	9.007	1	9.007	294	31
159.397	9.277	159.397	5	164.407	4.277	1	4.277	224	38
176.43	9.989	176.43	4	180.438	5.989	1	5.989	168	27
192.982	9.256	192.982	4	196.99	5.256	1	5.256	238	33
210.016	11.181	210.016	5	215.025	6.181	1	6.181	322	24
227.543	7.075	227.543	3	230.549	4.075	1	4.075	252	36
244.576	8.2	244.576	4	248.584	4.2	1	4.2	70	50
262.104	10.732	262.104	4	266.111	6.732	1	6.732	42	51
279.631	10.92	279.631	4	283.639	6.92	1	6.92	350	41
297.159	9.524	297.159	5	302.168	4.524	1	4.524	196	40
313.711	11.404	313.711	5	318.721	6.404	1	6.404	266	35
330.744	8.227	330.744	3	333.75	5.227	1	5.227	126	36
347.777	11.214	347.777	3	350.783	8.214	1	8.214	154	36
364.329	8.349	364.329	5	369.339	3.349	1	3.349	56	47
381.363	5.886	381.363	3	384.368	2.886	1	2.886	14	60
398.396	6.831	398.396	3	401.402	3.831	1	3.831	28	55
415.923	9.601	415.923	4	419.931	5.601	1	5.601	98	45
432.476	10.228	432.476	5	437.486	5.228	1	5.228	364	26
