onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.045	14	6.045	4	10.046	10	0	8.755	70	58
23.564	13	23.564	3	26.564	10	0	5.383	84	56
40.599	15	40.599	5	45.599	10	0	7.788	322	41
57.633	7.425	57.633	3	60.634	4.425	1	4.425	98	57
74.185	8.491	74.185	3	77.185	5.491	1	5.491	28	59
90.737	8.873	90.737	5	95.737	3.873	1	3.873	56	60
108.272	13	108.272	3	111.272	10	0	9.508	210	45
125.306	12.252	125.306	4	129.307	8.252	1	8.252	294	42
142.841	10.973	142.841	4	146.842	6.973	1	6.973	308	43
160.376	15	160.376	5	165.377	10	0	9.836	252	43
177.395	7.252	177.395	3	180.395	4.252	1	4.252	266	42
194.93	15	194.93	5	199.93	10	0	2.312	112	55
211.965	13	211.965	3	214.965	10	0	7.897	182	53
228.516	11.164	228.516	4	232.517	7.164	1	7.164	140	55
246.051	13.263	246.051	5	251.052	8.263	1	8.263	336	43
262.586	13	262.586	3	265.586	10	0	9.802	280	43
279.621	8.593	279.621	5	284.621	3.593	1	3.593	42	60
297.156	14	297.156	4	301.156	10	0	8.84	154	49
313.708	10.991	313.708	4	317.708	6.991	1	6.991	350	42
330.259	13.149	330.259	4	334.259	9.149	1	9.149	168	53
346.794	15	346.794	5	351.794	10	0	8.569	224	45
364.329	15	364.329	5	369.329	10	0	4.71	14	59
381.364	8.333	381.364	3	384.364	5.333	1	5.333	126	53
397.915	15	397.915	5	402.916	10	0	9.529	238	45
415.434	13	415.434	3	418.434	10	0	3.949	364	38
432.469	11.357	432.469	4	436.469	7.357	1	7.357	196	54
