onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.531	11.389	6.531	4	10.532	7.389	1	7.389	280	18
23.066	11.173	23.066	4	27.067	7.173	1	7.173	196	19
40.101	11.652	40.101	5	45.102	6.652	1	6.652	126	20
56.636	5.806	56.636	3	59.636	2.806	1	2.806	14	63
74.171	11.622	74.171	4	78.172	7.622	1	7.622	140	19
91.689	10.723	91.689	5	96.69	5.723	1	5.723	350	14
108.241	5.937	108.241	3	111.241	2.937	1	2.937	28	55
125.776	12.886	125.776	5	130.777	7.886	1	7.886	308	15
142.811	10.511	142.811	4	146.811	6.511	1	6.511	266	17
159.846	11.34	159.846	3	162.846	8.34	1	8.34	154	19
177.381	10.503	177.381	4	181.381	6.503	1	6.503	210	18
194.916	12.853	194.916	5	199.916	7.853	1	7.853	112	20
212.451	10.306	212.451	3	215.451	7.306	1	7.306	322	15
229.002	11.143	229.002	5	234.003	6.143	1	6.143	182	18
246.037	9.167	246.037	3	249.038	6.167	1	6.167	168	21
262.589	11.284	262.589	4	266.589	7.284	1	7.284	84	29
279.607	8.688	279.607	3	282.607	5.688	1	5.688	364	13
296.159	10.661	296.159	5	301.159	5.661	1	5.661	224	17
313.694	10.215	313.694	4	317.694	6.215	1	6.215	294	16
330.229	12.14	330.229	5	335.229	7.14	1	7.14	238	19
346.78	12.877	346.78	5	351.781	7.877	1	7.877	336	15
363.798	13.108	363.798	5	368.799	8.108	1	8.108	252	18
381.317	5.873	381.317	3	384.317	2.873	1	2.873	42	52
398.352	12.444	398.352	4	402.352	8.444	1	8.444	70	32
415.887	7.21	415.887	3	418.887	4.21	1	4.21	56	36
432.438	8.836	432.438	3	435.439	5.836	1	5.836	98	26
