onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.534	11.167	6.534	5	11.535	6.167	1	6.167	154	23
24.053	8.276	24.053	3	27.053	5.276	1	5.276	70	26
41.088	9.652	41.088	3	44.088	6.652	1	6.652	364	15
57.639	11.747	57.639	4	61.64	7.747	1	7.747	336	17
75.158	14.174	75.158	5	80.158	9.174	1	9.174	182	23
91.692	7.759	91.692	5	96.693	2.759	1	2.759	14	60
109.227	9.581	109.227	4	113.228	5.581	1	5.581	294	19
126.262	9.886	126.262	3	129.263	6.886	1	6.886	308	16
142.797	12.039	142.797	5	147.798	7.039	1	7.039	112	25
159.349	14.239	159.349	5	164.349	9.239	1	9.239	350	15
176.367	8.926	176.367	4	180.368	4.926	1	4.926	28	56
193.402	9.816	193.402	4	197.402	5.816	1	5.816	210	21
210.937	12.104	210.937	5	215.937	7.104	1	7.104	126	21
227.972	9.856	227.972	4	231.972	5.856	1	5.856	98	26
245.007	9.875	245.007	3	248.007	6.875	1	6.875	266	20
262.542	11.54	262.542	4	266.542	7.54	1	7.54	168	21
279.093	14.374	279.093	5	284.094	9.374	1	9.374	224	20
296.612	9.686	296.612	3	299.612	6.686	1	6.686	56	34
313.163	10.684	313.163	3	316.164	7.684	1	7.684	252	20
329.715	10.729	329.715	5	334.715	5.729	1	5.729	196	22
347.233	10.848	347.233	3	350.233	7.848	1	7.848	140	25
364.252	8.708	364.252	3	367.252	5.708	1	5.708	322	16
381.786	13	381.786	3	384.787	10	0	9.629	238	19
398.321	11.215	398.321	5	403.322	6.215	1	6.215	280	20
415.84	11.029	415.84	4	419.84	7.029	1	7.029	42	38
432.391	9.497	432.391	4	436.392	5.497	1	5.497	84	31
