onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.523	8.742	6.523	3	9.529	5.742	1	5.742	14	60
23.076	15	23.076	5	28.085	10	0	8.855	266	30
40.603	13.152	40.603	4	44.611	9.152	1	9.152	350	30
57.156	9.012	57.156	3	60.161	6.012	1	6.012	210	35
73.708	12.276	73.708	4	77.716	8.276	1	8.276	182	35
90.741	12.108	90.741	4	94.749	8.108	1	8.108	168	35
108.269	12.853	108.269	5	113.279	7.853	1	7.853	196	32
125.797	9.196	125.797	3	128.802	6.196	1	6.196	112	40
142.83	11.628	142.83	3	145.836	8.628	1	8.628	126	30
159.382	15	159.382	5	164.392	10	0	9.83	56	40
176.91	12.346	176.91	4	180.918	8.346	1	8.346	98	25
193.943	9.404	193.943	3	196.949	6.404	1	6.404	28	45
210.496	12.523	210.496	5	215.505	7.523	1	7.523	364	15
228.023	10.738	228.023	3	231.029	7.738	1	7.738	252	20
245.056	11.126	245.056	3	248.062	8.126	1	8.126	154	25
261.609	14.788	261.609	5	266.619	9.788	1	9.788	224	19
278.642	15	278.642	5	283.652	10	0	9.865	322	19
295.675	14.525	295.675	5	300.685	9.525	1	9.525	308	18
312.228	13	312.228	3	315.234	10	0	9.837	280	21
328.78	11.433	328.78	4	332.788	7.433	1	7.433	84	35
345.813	10.686	345.813	4	349.821	6.686	1	6.686	70	35
363.341	15	363.341	5	368.351	10	0	9.833	140	26
380.869	12.237	380.869	4	384.877	8.237	1	8.237	42	40
398.396	13	398.396	3	401.402	10	0	9.986	294	24
415.924	14.545	415.924	5	420.934	9.545	1	9.545	336	14
432.476	13.604	432.476	4	436.484	9.604	1	9.604	238	25
