onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.019	6.513	7.019	5	12.029	1.513	1	1.513	14	73
24.052	12.18	24.052	5	29.062	7.18	1	7.18	322	25
41.085	7.35	41.085	3	44.091	4.35	1	4.35	196	50
57.637	9.579	57.637	5	62.647	4.579	1	4.579	224	48
75.165	10.553	75.165	5	80.175	5.553	1	5.553	126	63
92.198	11.859	92.198	4	96.206	7.859	1	7.859	294	27
109.725	10.943	109.725	5	114.735	5.943	1	5.943	84	69
126.758	8.823	126.758	4	130.766	4.823	1	4.823	168	58
143.792	13	143.792	3	146.797	10	0	8.873	350	30
161.319	11.683	161.319	4	165.327	7.683	1	7.683	308	31
177.871	10.297	177.871	5	182.881	5.297	1	5.297	238	36
194.423	9.378	194.423	4	198.431	5.378	1	5.378	252	40
211.951	7.337	211.951	3	214.956	4.337	1	4.337	98	60
228.503	15	228.503	5	233.513	10	0	9.74	364	21
245.055	6.994	245.055	4	249.063	2.994	1	2.994	154	60
261.607	4.971	261.607	3	264.613	1.971	1	1.971	42	68
278.64	12.457	278.64	3	281.646	9.457	1	9.457	280	41
295.192	7.354	295.192	3	300.149	4.354	1	4.354	56	67
312.72	10.669	312.72	4	316.728	6.669	1	6.669	112	62
329.753	10.349	329.753	5	334.763	5.349	1	5.349	266	36
347.28	8.384	347.28	4	351.288	4.384	1	4.384	70	67
364.808	8.087	364.808	4	368.815	4.087	1	4.087	140	63
381.36	6.237	381.36	3	384.366	3.237	1	3.237	28	71
398.393	6.973	398.393	3	401.399	3.973	1	3.973	182	60
415.92	12.905	415.92	5	420.93	7.905	1	7.905	336	23
432.473	9.675	432.473	3	435.478	6.675	1	6.675	210	41
