onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.523	15	6.523	5	11.535	10	0	0.732	28	70
23.061	14	23.061	4	27.071	10	0	3.428	266	45
40.585	13	40.585	3	43.592	10	0	5.551	98	60
57.608	15	57.608	5	62.62	10	0	4.46	84	65
75.132	14	75.132	4	79.141	10	0	7.395	224	50
92.155	15	92.155	5	97.166	10	0	3.811	42	67
109.177	14	109.177	4	113.187	10	0	8.708	182	60
126.2	14	126.2	4	130.209	10	0	1.643	14	70
143.223	13	143.223	3	146.23	10	0	3.657	350	42
160.763	14	160.763	4	164.773	10	0	8.462	322	40
178.287	15	178.287	5	183.299	10	0	7.847	336	41
194.826	14	194.826	4	198.835	10	0	9.879	252	52
211.364	14	211.364	4	215.373	10	0	3.864	364	40
227.919	14	227.919	4	231.928	10	0	1.287	126	65
244.457	13	244.457	3	247.464	10	0	9.441	308	45
260.996	13	260.996	3	264.003	10	0	9.933	294	49
278.519	15	278.519	5	283.531	10	0	9.911	70	63
296.043	13	296.043	3	299.05	10	0	7.294	210	55
312.582	13	312.582	3	315.589	10	0	9.947	238	55
330.122	15	330.122	5	335.134	10	0	4.984	140	62
346.661	15	346.661	5	351.672	10	0	9.926	196	61
364.201	15	364.201	5	369.213	10	0	3.743	56	65
380.739	13	380.739	3	383.746	10	0	6.649	154	58
397.762	13	397.762	3	400.769	10	0	8.994	280	50
414.785	13	414.785	3	417.792	10	0	9.338	112	61
432.326	15	432.326	5	437.337	10	0	2.401	168	60
