onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.523	13	6.523	3	9.53	10	0	6.953	210	45
23.078	14	23.078	4	27.087	10	0	5.159	56	63
40.602	14	40.602	4	44.611	10	0	8.943	42	70
57.641	15	57.641	5	62.653	10	0	4.172	84	67
74.664	15	74.664	5	79.676	10	0	9.724	168	55
92.205	13	92.205	3	95.212	10	0	8.458	350	43
109.745	13	109.745	3	112.752	10	0	8.314	154	60
127.269	14	127.269	4	131.278	10	0	4.099	308	40
144.793	13	144.793	3	147.8	10	0	9.642	336	44
162.334	13	162.334	3	165.341	10	0	7.364	224	48
179.373	15	179.373	5	184.385	10	0	3.183	238	48
196.396	15	196.396	5	201.407	10	0	2.49	70	65
213.419	14	213.419	4	217.428	10	0	8.676	98	51
229.957	13	229.957	3	232.964	10	0	3.501	322	45
246.495	15	246.495	5	251.507	10	0	9.136	182	55
263.033	14	263.033	4	267.043	10	0	5.572	196	55
280.557	13	280.557	3	283.564	10	0	6.213	252	50
297.096	15	297.096	5	302.107	10	0	4.751	112	60
313.634	15	313.634	5	318.646	10	0	3.107	294	45
330.172	14	330.172	4	334.182	10	0	5.762	140	58
347.696	13	347.696	3	350.703	10	0	1.593	28	70
364.234	15	364.234	5	369.246	10	0	6.565	126	57
381.257	14	381.257	4	385.266	10	0	4.385	266	50
397.796	13	397.796	3	400.802	10	0	4.783	364	40
415.336	14	415.336	4	419.345	10	0	6.921	280	47
432.359	15	432.359	5	437.37	10	0	1.705	14	70
