onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
6.52	13	6.52	3	9.527	10	0	7.216	98	62
24.061	13	24.061	3	27.068	10	0	9.812	84	58
40.6	15	40.6	5	45.61	10	0	7.178	28	65
57.638	13	57.638	3	60.645	10	0	8.833	336	45
75.162	14	75.162	4	79.171	10	0	5.895	280	50
92.686	15	92.686	5	97.698	10	0	8.465	154	55
109.224	15	109.224	5	114.236	10	0	7.893	196	55
125.763	13	125.763	3	128.77	10	0	6.382	364	50
143.303	14	143.303	4	147.313	10	0	7.038	14	70
160.827	13	160.827	3	163.834	10	0	5.571	210	53
177.382	15	177.382	5	182.394	10	0	2.327	112	58
193.921	13	193.921	3	196.928	10	0	9.654	224	51
210.943	15	210.943	5	215.955	10	0	5.062	126	60
228.467	15	228.467	5	233.479	10	0	4.523	322	50
245.006	14	245.006	4	249.015	10	0	6.095	42	60
262.028	15	262.028	5	267.04	10	0	7.927	70	58
279.051	14	279.051	4	283.06	10	0	9.662	56	56
295.589	15	295.589	5	300.601	10	0	2.829	294	57
313.113	14	313.113	4	317.123	10	0	4.02	168	60
330.136	13	330.136	3	333.143	10	0	3.309	182	55
347.159	14	347.159	4	351.168	10	0	7.927	252	52
363.714	14	363.714	4	367.724	10	0	7.443	266	50
380.252	13	380.252	3	383.259	10	0	7.232	308	45
397.275	13	397.275	3	400.282	10	0	7.343	140	55
414.815	14	414.815	4	418.825	10	0	9.22	350	43
432.339	15	432.339	5	437.351	10	0	6.992	238	50
