onset	duration	q_onset	q_duration	r_onset	r_duration	activesubmit	RT	Delay	Rating
7.026	10.824	7.026	3	10.027	7.824	1	7.824	112	65
24.045	6.162	24.045	3	27.045	3.162	1	3.162	14	75
41.58	6.648	41.58	4	45.58	2.648	1	2.648	42	75
59.115	14.213	59.115	5	64.115	9.213	1	9.213	140	62
75.666	15	75.666	5	80.667	10	0	9.886	224	58
93.201	10.183	93.201	3	96.201	7.183	1	7.183	294	60
110.736	9.313	110.736	3	113.736	6.313	1	6.313	252	61
127.288	10.694	127.288	3	130.288	7.694	1	7.694	210	62
143.839	13	143.839	3	146.84	10	0	9.86	280	73
160.374	7.368	160.374	4	164.375	3.368	1	3.368	182	65
177.409	9.138	177.409	4	181.409	5.138	1	5.138	168	66
194.944	9.548	194.944	4	198.944	5.548	1	5.548	350	59
211.496	7.873	211.496	5	216.496	2.873	1	2.873	56	74
229.031	12.637	229.031	4	233.031	8.637	1	8.637	98	69
246.549	11.888	246.549	5	251.549	6.888	1	6.888	196	65
263.584	10.826	263.584	5	268.584	5.826	1	5.826	322	60
280.135	15	280.135	5	285.136	10	0	9.032	364	53
297.17	13.03	297.17	5	302.171	8.03	1	8.03	308	57
314.689	13.375	314.689	5	319.689	8.375	1	8.375	336	57
331.707	5.704	331.707	3	334.707	2.704	1	2.704	28	75
348.742	9.715	348.742	3	351.742	6.715	1	6.715	126	69
365.777	9.925	365.777	4	369.777	5.925	1	5.925	70	70
382.328	9.72	382.328	4	386.329	5.72	1	5.72	84	68
398.88	10.091	398.88	4	402.88	6.091	1	6.091	238	62
415.915	13	415.915	3	418.915	10	0	9.739	154	68
432.466	14.536	432.466	5	437.467	9.536	1	9.536	266	63
